student_token,term,academic_career,faculty_code,faculty_descr,academic_plan,academic_plan_descr,academic_plan_type,academic_plan_type_descr,academic_program,academic_program_descr,degree,degree_descr,admit_term,completion_term,degree_checkout_status_descr
mk_dc2cea53295cb2e5c7d255633158ed5cb053c3ef,1410.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1410.0,1520.0,Degree Awarded
mk_dc2cea53295cb2e5c7d255633158ed5cb053c3ef,1430.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1410.0,1520.0,Degree Awarded
mk_dc2cea53295cb2e5c7d255633158ed5cb053c3ef,1530.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1410.0,1520.0,Degree Awarded
mk_dc2cea53295cb2e5c7d255633158ed5cb053c3ef,1420.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1410.0,1520.0,Degree Awarded
mk_dc2cea53295cb2e5c7d255633158ed5cb053c3ef,1510.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1410.0,1520.0,Degree Awarded
mk_dc2cea53295cb2e5c7d255633158ed5cb053c3ef,1440.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1410.0,1520.0,Degree Awarded
mk_dc2cea53295cb2e5c7d255633158ed5cb053c3ef,1520.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1410.0,1520.0,Degree Awarded
mk_6fb1cae409b2f4559012ab29c2b23106a92b337d,1020.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1310.0,Degree Awarded
mk_6fb1cae409b2f4559012ab29c2b23106a92b337d,1140.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1310.0,Degree Awarded
mk_6fb1cae409b2f4559012ab29c2b23106a92b337d,1120.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1310.0,Degree Awarded
mk_6fb1cae409b2f4559012ab29c2b23106a92b337d,1210.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1310.0,Degree Awarded
mk_6fb1cae409b2f4559012ab29c2b23106a92b337d,1110.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1310.0,Degree Awarded
mk_6fb1cae409b2f4559012ab29c2b23106a92b337d,1220.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1310.0,Degree Awarded
mk_6fb1cae409b2f4559012ab29c2b23106a92b337d,1010.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1310.0,Degree Awarded
mk_6fb1cae409b2f4559012ab29c2b23106a92b337d,1310.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1310.0,Degree Awarded
mk_9245b53a896a902b31cc007aad3ad34b2837adfc,1120.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1220.0,Degree Awarded
mk_9245b53a896a902b31cc007aad3ad34b2837adfc,1220.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1220.0,Degree Awarded
mk_9245b53a896a902b31cc007aad3ad34b2837adfc,1010.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1220.0,Degree Awarded
mk_9245b53a896a902b31cc007aad3ad34b2837adfc,1140.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1220.0,Degree Awarded
mk_9245b53a896a902b31cc007aad3ad34b2837adfc,1210.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1220.0,Degree Awarded
mk_9245b53a896a902b31cc007aad3ad34b2837adfc,1110.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1220.0,Degree Awarded
mk_9245b53a896a902b31cc007aad3ad34b2837adfc,1020.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1220.0,Degree Awarded
mk_d7667cb1a5a7070ae631981ae5003f1374bbe94e,1610.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_d7667cb1a5a7070ae631981ae5003f1374bbe94e,1410.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_d7667cb1a5a7070ae631981ae5003f1374bbe94e,1620.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_d7667cb1a5a7070ae631981ae5003f1374bbe94e,1510.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_d7667cb1a5a7070ae631981ae5003f1374bbe94e,1520.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_d7667cb1a5a7070ae631981ae5003f1374bbe94e,1320.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_d7667cb1a5a7070ae631981ae5003f1374bbe94e,1310.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_d7667cb1a5a7070ae631981ae5003f1374bbe94e,1420.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_fd7f400fe7a53ed59a8e09e591fad6f32f8ffc78,1810.0,GRAD,2.0,BIZ,0200BZACWK,Business Analytics,GDC,Graduate Coursework,M0220,Master of Science (BZA),M022000,Master of Science (Business Analytics),1710.0,1810.0,Degree Awarded
mk_fd7f400fe7a53ed59a8e09e591fad6f32f8ffc78,1720.0,GRAD,2.0,BIZ,0200BZACWK,Business Analytics,GDC,Graduate Coursework,M0220,Master of Science (BZA),M022000,Master of Science (Business Analytics),1710.0,1810.0,Degree Awarded
mk_fd7f400fe7a53ed59a8e09e591fad6f32f8ffc78,1740.0,GRAD,2.0,BIZ,0200BZACWK,Business Analytics,GDC,Graduate Coursework,M0220,Master of Science (BZA),M022000,Master of Science (Business Analytics),1710.0,1810.0,Degree Awarded
mk_fd7f400fe7a53ed59a8e09e591fad6f32f8ffc78,1710.0,GRAD,2.0,BIZ,0200BZACWK,Business Analytics,GDC,Graduate Coursework,M0220,Master of Science (BZA),M022000,Master of Science (Business Analytics),1710.0,1810.0,Degree Awarded
mk_fd7f400fe7a53ed59a8e09e591fad6f32f8ffc78,1730.0,GRAD,2.0,BIZ,0200BZACWK,Business Analytics,GDC,Graduate Coursework,M0220,Master of Science (BZA),M022000,Master of Science (Business Analytics),1710.0,1810.0,Degree Awarded
mk_a6200e69daf791fe922bc059b98603b724f4b158,1610.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1720.0,Degree Awarded
mk_a6200e69daf791fe922bc059b98603b724f4b158,1620.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1720.0,Degree Awarded
mk_a6200e69daf791fe922bc059b98603b724f4b158,1710.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1720.0,Degree Awarded
mk_a6200e69daf791fe922bc059b98603b724f4b158,1510.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1720.0,Degree Awarded
mk_a6200e69daf791fe922bc059b98603b724f4b158,1720.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1720.0,Degree Awarded
mk_a6200e69daf791fe922bc059b98603b724f4b158,1520.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1720.0,Degree Awarded
mk_a6200e69daf791fe922bc059b98603b724f4b158,1710.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1720.0,Degree Awarded
mk_a6200e69daf791fe922bc059b98603b724f4b158,1630.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1720.0,Degree Awarded
mk_a6200e69daf791fe922bc059b98603b724f4b158,1720.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1720.0,Degree Awarded
mk_a6200e69daf791fe922bc059b98603b724f4b158,1620.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1720.0,Degree Awarded
mk_a6200e69daf791fe922bc059b98603b724f4b158,1610.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1720.0,Degree Awarded
mk_a6200e69daf791fe922bc059b98603b724f4b158,1640.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1720.0,Degree Awarded
mk_a6200e69daf791fe922bc059b98603b724f4b158,1510.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1720.0,Degree Awarded
mk_a6200e69daf791fe922bc059b98603b724f4b158,1520.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1720.0,Degree Awarded
mk_a6200e69daf791fe922bc059b98603b724f4b158,1630.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1720.0,Degree Awarded
mk_a6200e69daf791fe922bc059b98603b724f4b158,1640.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1720.0,Degree Awarded
mk_eec5eda6bae11089d5ac7f2cfd038b3c002ca198,1620.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1710.0,Degree Awarded
mk_eec5eda6bae11089d5ac7f2cfd038b3c002ca198,1420.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1710.0,Degree Awarded
mk_eec5eda6bae11089d5ac7f2cfd038b3c002ca198,1410.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1710.0,Degree Awarded
mk_eec5eda6bae11089d5ac7f2cfd038b3c002ca198,1710.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1710.0,Degree Awarded
mk_eec5eda6bae11089d5ac7f2cfd038b3c002ca198,1440.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1710.0,Degree Awarded
mk_eec5eda6bae11089d5ac7f2cfd038b3c002ca198,1510.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1710.0,Degree Awarded
mk_eec5eda6bae11089d5ac7f2cfd038b3c002ca198,1320.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1710.0,Degree Awarded
mk_eec5eda6bae11089d5ac7f2cfd038b3c002ca198,1610.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1710.0,Degree Awarded
mk_eec5eda6bae11089d5ac7f2cfd038b3c002ca198,1310.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1710.0,Degree Awarded
mk_eec5eda6bae11089d5ac7f2cfd038b3c002ca198,1520.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1710.0,Degree Awarded
mk_a14fa51c2a4b18bde41e22223c7f61a7e6822468,1510.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1630.0,Degree Awarded
mk_a14fa51c2a4b18bde41e22223c7f61a7e6822468,1620.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1630.0,Degree Awarded
mk_a14fa51c2a4b18bde41e22223c7f61a7e6822468,1310.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1630.0,Degree Awarded
mk_a14fa51c2a4b18bde41e22223c7f61a7e6822468,1610.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1630.0,Degree Awarded
mk_a14fa51c2a4b18bde41e22223c7f61a7e6822468,1410.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1630.0,Degree Awarded
mk_a14fa51c2a4b18bde41e22223c7f61a7e6822468,1630.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1630.0,Degree Awarded
mk_a14fa51c2a4b18bde41e22223c7f61a7e6822468,1520.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1630.0,Degree Awarded
mk_a14fa51c2a4b18bde41e22223c7f61a7e6822468,1340.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1630.0,Degree Awarded
mk_a14fa51c2a4b18bde41e22223c7f61a7e6822468,1320.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1630.0,Degree Awarded
mk_a14fa51c2a4b18bde41e22223c7f61a7e6822468,1420.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1630.0,Degree Awarded
mk_4401743e212e8f2f75f75e95f05d46d740f4cccb,1620.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_4401743e212e8f2f75f75e95f05d46d740f4cccb,1510.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_4401743e212e8f2f75f75e95f05d46d740f4cccb,1810.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_4401743e212e8f2f75f75e95f05d46d740f4cccb,1720.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_4401743e212e8f2f75f75e95f05d46d740f4cccb,1710.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_4401743e212e8f2f75f75e95f05d46d740f4cccb,1610.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_4401743e212e8f2f75f75e95f05d46d740f4cccb,1820.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_4401743e212e8f2f75f75e95f05d46d740f4cccb,1630.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_4401743e212e8f2f75f75e95f05d46d740f4cccb,1520.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_4401743e212e8f2f75f75e95f05d46d740f4cccb,1640.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_c7125b19453e7fd36363ac7f5c8d0a00b5c348a3,1520.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1510.0,1610.0,Degree Awarded
mk_c7125b19453e7fd36363ac7f5c8d0a00b5c348a3,1540.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1510.0,1610.0,Degree Awarded
mk_c7125b19453e7fd36363ac7f5c8d0a00b5c348a3,1510.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1510.0,1610.0,Degree Awarded
mk_c7125b19453e7fd36363ac7f5c8d0a00b5c348a3,1530.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1510.0,1610.0,Degree Awarded
mk_c7125b19453e7fd36363ac7f5c8d0a00b5c348a3,1610.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1510.0,1610.0,Degree Awarded
mk_ff81ef56937459bef8ebabed4da32d4564ce06a6,1610.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_ff81ef56937459bef8ebabed4da32d4564ce06a6,1620.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_ff81ef56937459bef8ebabed4da32d4564ce06a6,1520.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_ff81ef56937459bef8ebabed4da32d4564ce06a6,1420.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_ff81ef56937459bef8ebabed4da32d4564ce06a6,1310.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_ff81ef56937459bef8ebabed4da32d4564ce06a6,1510.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_ff81ef56937459bef8ebabed4da32d4564ce06a6,1410.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_ff81ef56937459bef8ebabed4da32d4564ce06a6,1320.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_fc8bdea8ec99b3c955a86628c0f67addd0a5e9e4,1410.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1410.0,1610.0,Degree Awarded
mk_fc8bdea8ec99b3c955a86628c0f67addd0a5e9e4,1510.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1410.0,1610.0,Degree Awarded
mk_fc8bdea8ec99b3c955a86628c0f67addd0a5e9e4,1610.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1410.0,1610.0,Degree Awarded
mk_fc8bdea8ec99b3c955a86628c0f67addd0a5e9e4,1530.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1410.0,1610.0,Degree Awarded
mk_fc8bdea8ec99b3c955a86628c0f67addd0a5e9e4,1520.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1410.0,1610.0,Degree Awarded
mk_fc8bdea8ec99b3c955a86628c0f67addd0a5e9e4,1440.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1410.0,1610.0,Degree Awarded
mk_fc8bdea8ec99b3c955a86628c0f67addd0a5e9e4,1420.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1410.0,1610.0,Degree Awarded
mk_fc8bdea8ec99b3c955a86628c0f67addd0a5e9e4,1430.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1410.0,1610.0,Degree Awarded
mk_fc8bdea8ec99b3c955a86628c0f67addd0a5e9e4,1540.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1410.0,1610.0,Degree Awarded
mk_d2be22430e4e61081b3626d78e50f8bbf5fdb596,1010.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1010.0,1120.0,Degree Awarded
